"","post.id","post.link","post.data.id","post.date.raw","post.title","post.type","post.price","post.subcl","post.subcltype","post.loc","post.text","post.date","post.last.update","post.pics","cityurl","subcl"
"11","4633707585","http://hudsonvalley.craigslist.org/mis/4633707585.html","4633707585","Sep 17","Who could ever forget you","m4w",NA,"mis","missed connections","Orange County","It has been years since I've seen you and I must say you look amazing! That smile, those eyes, who could ever forget that? Once in a while I wondered what ever became of you, it is great to see that you are doing well. It was years ago that we ran in to each other in Middletown. I've always had a crush on you, seeing you again brought that feeling back. In the back of my mind I always wondered if there was ever any interest from your side. today I'm in a very different position and frame of mind, you are definitely the type I would go for. I have no clue if you are single or attached now. So was that smile just friendly or was it more than that? I would love to know one way or another:-).","2014-08-23T15:56:17-0400","2014-09-17T12:38:12-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"12","4634234622","http://hudsonvalley.craigslist.org/cas/4634234622.html","4634234622","Sep 17","first bisexual threesome","m4mw",NA,"cas","casual encounters","poughkeepsie","looking for my first bisexual threesome. I'm brown, 5'6"", mid 30's, 6"", versatile, DD free, educated gentleman. please reply with FULLY BODY SHOTS and what you'd be interested in doing. must be HWP and less than 45 yrs. thanks.
To the girl, I can eat pussy, fuck with condom, take strap on, receive BJ, perform DP.
To the guy, I can give BJ with condom, receive BJ, both give and receive anal. Do not like hairy cock.
Just wanna take this off my bucket list :)
When replying, please put ""hi there"" in subject line and include pictures and give me the same level of detail. Preference to those who can host, if not we can get a room.","2014-08-23T23:07:00-0400","2014-09-17T18:45:02-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"13","4636477383","http://hudsonvalley.craigslist.org/m4w/4636477383.html","4636477383","Sep 17","seeking a married friend for weekly fun",NA,"46","m4w","men seeking women","town of newburgh","Hi married white male been married 20yrs. Not looking to change my life.
Just lost the spark in the bedroom miss the kissing the foreplay and what
ever else. Been like a year now. So looking for someone in the same boat
as me. To meet and see were it goes. Any age or weight will do just
be clean and sane.","2014-08-25T14:07:28-0400","2014-09-17T15:17:29-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"14","4636723766","http://hudsonvalley.craigslist.org/m4m/4636723766.html","4636723766","Sep 17","gym  fun","m4m","56","m4m","men seeking men","port jervis","does  anyone go to  the  gym in  port on the hill  planet  fitness  ,    or  anyone know of another  gym  close by  Port Jervis,  Matamoras  or  Milford  areas..   activity there ??   open showers ? or  sauna,  any  info  would be appreciated .. I am  looking  for  daytime  eye candy  maybe  more ,,  no  fun  at all  when  working  out alone","2014-08-25T16:11:41-0400","2014-09-17T16:10:04-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"15","4636854104","http://hudsonvalley.craigslist.org/cas/4636854104.html","4636854104","Sep 17","it could be you","m4w","52","cas","casual encounters","athens","safe sane clean ddf man looking for ladies who would like to come by knock on my door I open the door and gently take your hand and invite you inside. I look deeply into your eyes as I pull you close grabbing your hair firmly and pulling you in for a long deep passion filled kiss as my hand runs up and down your body gently caressing you. I step behind you again forcefully but with a gentleness grab you by the hair pulling your head back so i can kiss and bite your neck and throat. the feel of my breath on your neck begins to make you hot as I explore your neck my hands explore your breasts sides and upper legs . you begin to undress as I begin to rub you between your legs feeling the heat from your pussy. my hand slips inside your panties rubbing you feeling your growing wetness and desire for release.if this scenario interests you let me know. please include your location and please provide pics put your favorite flower in the subject line to weed out spam or I wont respond back.","2014-08-25T17:24:36-0400","2014-09-17T18:56:52-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"16","4637333718","http://hudsonvalley.craigslist.org/cas/4637333718.html","4637333718","Sep 17","LOOKING FOR DISCREET MARRIED WOMAN COUGARS WELCOME!","m4w","33","cas","casual encounters","Suffern / Monroe","I'm very openminded sexually and love pleasing a woman and cater to all fantasies no matter how kinky. I understand if you have a schedule to work around or kids etc. So lets do this long term not get caught and have a great new friendship. 
I am not judgmental, i love women of all colors, shapes, sizes, and ages. :) I do ask that you are clean I don't want to have any explaining to do.
I'm looking for a discreet married woman in the Suffern or Monroe area that is looking for the same kind of relationship. I'm not looking to home wreck or make you leave your husband or partner, life is too short for both of us not to enjoy what we both enjoy or crave in the bedroom.","2014-08-25T23:03:19-0400","2014-09-17T15:18:46-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"17","4637577890","http://hudsonvalley.craigslist.org/m4w/4637577890.html","4637577890","Sep 17","Long term spoiling",NA,NA,"m4w","men seeking women","Orange Dutchess Ulster","Hi,
im a 45 yrs swm, moved here recently from west coast. 
very stable financially and mentally...lol
I want to have an ongoing FWB relation. It should be fun! doing very cool stuff.. I have no preference on spending... as long as it's for fun, and on spoiling you 
if interested please hit me back with you pic
thnks","2014-08-26T07:57:42-0400","2014-09-17T18:57:17-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"18","4639423687","http://hudsonvalley.craigslist.org/cas/4639423687.html","4639423687","Sep 17","Lookin for fun younger girl.  Will host","m4w","30","cas","casual encounters","Wappingers","Lookin for a fun younger girl.  Will host, can maybe pick you up, it can be a fwb, it can be one time, or it could be a date depending.  You call it! d/d free please. 420 / a drink is okay as long as its light.","2014-08-27T10:27:18-0400","2014-09-17T16:34:55-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"19","4640918960","http://hudsonvalley.craigslist.org/m4m/4640918960.html","4640918960","Sep 17","Young chubby guys wanted, Lets Play and Have Fun",NA,"45","m4m","men seeking men","Dutchess County","I Want to play with young chubby guys, and have fun...Age 18 to 35, all welcome gay, bi, straight, married, cd..just be clean like me, smell nice.. I can Host in the privacy of my home.. I'm a single white gay guy.","2014-08-28T08:53:38-0400","2014-09-17T19:57:04-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"20","4641273778","http://hudsonvalley.craigslist.org/cas/4641273778.html","4641273778","Sep 17","hosting black now","m4m","51","cas","casual encounters","chester","I am hosting blacktopnow..
No convo no words needed.
Italian smooth ass bottom
Private discrete
845twotwozero7three four one","2014-08-28T12:37:21-0400","2014-09-17T10:59:58-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"21","4641993405","http://hudsonvalley.craigslist.org/cas/4641993405.html","4641993405","Sep 17","""LICKING PUSSY""","m4w","37","cas","casual encounters","Pough/Hyde Park","Looking for a female, that would love to just get there Pussy licked until it makes you cum, all over my tongue. Race/ age/ size, does not matter. I will lick your pussy, all over for you. You can grab the back of my head and grind your wet pussy, all over my face and mouth. You don't have to do anything in return. Just use me as your Pussy licker and cum, all over my tongue. I'm very cleen and DD free. UB2 please. Put (I want to cum) In the subject line.","2014-08-28T19:47:46-0400","2014-09-17T10:06:44-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"22","4642723931","http://hudsonvalley.craigslist.org/mis/4642723931.html","4642723931","Sep 17","Cute Waitress","m4w","44","mis","missed connections","middletown","You are the cutest thing I've seen in ages! You are short, dirty blonde hair, petite with a little meat on your bones. I love how you wear your hair in a pony tail and how tight your pants fit:-). You seem very perky and I love seeing you walk around. I'm probably twice your age but you remind me so much of a girlfriend I had years ago, you have the same look and build. I would give my left ___ to be with you:-). If you ever want to be with a guy that will appreciate and spoil you, I'll be waiting! I don't want to name the place you work to spare you any embarrassment but it is a nice place and I've seen you there a few times now, I think you started working there not too long ago. I hope you like older guys because this guy thinks you are amazing!","2014-08-29T11:36:14-0400","2014-09-17T12:22:10-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"23","4643550448","http://hudsonvalley.craigslist.org/m4w/4643550448.html","4643550448","Sep 17","Toy lover",NA,"48","m4w","men seeking women","Kingston","I'm 48 divorced and live in Kingston. Looking for a lady who loves to use and have toys used on her. I would love to worship your beautiful body and could spend hours pleasing it with you telling me how. I'm also interested in anything else kinky. Give me a shout and lets play. Please be close to Kingston as distance never seems to work.","2014-08-29T19:53:40-0400","2014-09-17T16:09:33-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"24","4643892277","http://hudsonvalley.craigslist.org/cas/4643892277.html","4643892277","Sep 17","LOOKING FOR A HORNY SEXY POLISH / RUSSIAN / SLAVIC / JEWISH WOMAN :)","m4w","33","cas","casual encounters","Ramapo","I'm looking for a sexy HORNY Polish, Russian, Ukranian, Jewish, or Slavic woman who enjoys sex and being kinky. I dated a few in the past and the sex is incredible and wild. I am openminded and will do whatever you enjoy threesomes, toys, you name it :) 
I am discreet if you have a boyfriend or husband or someone back home in Poland :)","2014-08-30T03:06:00-0400","2014-09-17T15:18:40-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"25","4643911239","http://hudsonvalley.craigslist.org/cas/4643911239.html","4643911239","Sep 17","BLACK OR LATINA WOMEN ONLY","m4w","33","cas","casual encounters","suffern","I want to have my first interracial experience.  It's something I always wanted to experience.  I've only been with white women and I hear that I'm missing out big time in the bedroom...
I'm discreet cool with a regular thing or a one time thing.  I like women of all shapes and ages.  I'm white, italian.  Who knows maybe you want to experience the same thing?","2014-08-30T04:10:06-0400","2014-09-17T15:41:41-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"26","4644520141","http://hudsonvalley.craigslist.org/cas/4644520141.html","4644520141","Sep 17","hosting black now","m4m","51","cas","casual encounters","chester","I am hosting blacktopnow..
No convo no words needed.
Italian smooth tanass bottom
Private discrete home
845twotwozero7three four one
M","2014-08-30T14:11:49-0400","2014-09-17T12:42:20-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"27","4644603348","http://hudsonvalley.craigslist.org/cas/4644603348.html","4644603348","Sep 17","Looking For Unsatisfied Married Woman","m4w","52","cas","casual encounters","Fishkill","I am a single male seeking married female late 30's 40's or possible 50'S if in shape for on going discreet relationship. I am DDF as you should be and everything is on the menu from oral anal toys even being submissive as well as role play. I am 100% shaved and high heels is a big plus. I have a very discreet location and I can always host. Also I just purchased a bran new Sex Swing and I am looking to break it in or Under The Mattress Bed Straps with a blindfold.","2014-08-30T14:59:33-0400","2014-09-17T14:37:28-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"28","4644644205","http://hudsonvalley.craigslist.org/cas/4644644205.html","4644644205","Sep 17","Now","m4m","18","cas","casual encounters","hyde park","I'm just a teenager looking to explore anything you want with someone around my age. Send stats and pic please.","2014-08-30T15:24:17-0400","2014-09-17T13:52:05-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"29","4644973898","http://hudsonvalley.craigslist.org/cas/4644973898.html","4644973898","Sep 17","Fuck","m4m",NA,"cas","casual encounters","Poughquag","Need to fuck or get fucked  now must be local df looking  for slim guy might have to be car fuck but  I am  real horny now !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! must  be same stats","2014-08-30T19:17:20-0400","2014-09-17T19:56:09-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"30","4644995069","http://hudsonvalley.craigslist.org/m4w/4644995069.html","4644995069","Sep 17","Looking for a friend",NA,"21","m4w","men seeking women",NA,"Hey there. I'm 21 years old and I live in Pomona. I am posting here because I'm looking for some friends. Looking for someone to have fun with really. Like, watching movies, going out to eat, go to the beach, and such. I would prefer someone around my age, but I'm not going to be picky. A few things I would say about myself would be that I'm pretty sarcastic. I have a dry sense of humor and I'm a smart ass. I'm not a dick or anything like that. Well, if there is anything else you would like to know and such, toss me a message. And then lets see what happens from there.","2014-08-30T19:35:43-0400","2014-09-17T17:22:52-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"31","4645416730","http://hudsonvalley.craigslist.org/cas/4645416730.html","4645416730","Sep 17","Seeking Mill or Soccer Mom for tonight","m4w","52","cas","casual encounters","fishkill","Single male seeking sexy milf or soccer mom for a little fun this evening. I am hosting tonight and every thing is on the menue. Sexy High Heels is a plus and any age group is welcome. Your pic gets mine.","2014-08-31T08:31:05-0400","2014-09-17T14:37:15-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"32","4645505242","http://hudsonvalley.craigslist.org/cas/4645505242.html","4645505242","Sep 17","JO BUDDY WANTED","m4m","62","cas","casual encounters","Rockland","I'm 60. Married almost 30 years str/8 but would like someone who could host for JO sessions. Would like to enjoy looking at porn together and masturbate   I'm not looking for good looking. Also  into feet. Foot fetish. Prefer smooth twink or chub type. Also, stroke each other maybe Bj. Could be on a regular basis. I'm only available early evenings for a short time. Please include description and picture and AGE. NO UNDER 18 !","2014-08-31T10:17:10-0400","2014-09-17T16:01:05-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"33","4645604081","http://hudsonvalley.craigslist.org/cas/4645604081.html","4645604081","Sep 17","looking for a fem cd","m4t",NA,"cas","casual encounters","845/518","older str8 wht male looking for a fem cd/tv for oral and more if we get to it... D&D and squeaky clean. Must be smooth and like to fully dress... enjoy car dates and outdoor stuff... Very discrete and you be too","2014-08-31T11:36:23-0400","2014-09-17T17:18:56-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"34","4646158286","http://hudsonvalley.craigslist.org/cas/4646158286.html","4646158286","Sep 17","want to eat you on my car hood","m4w","43","cas","casual encounters","marlboro","hey Italian male 43 in shape clean looking to
throw a woman on my hood and eat her
pussy really good tonite any age or weight
be clean no recip needed","2014-08-31T17:59:53-0400","2014-09-17T15:26:20-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"35","4646214120","http://hudsonvalley.craigslist.org/cas/4646214120.html","4646214120","Sep 17","I WANT TO WATCH YOU FUCK YOUR GIRLFRIEND or WIFE","m4mw",NA,"cas","casual encounters","suffern","I'm cool with it being minimal watching her suck or fuck you and leaving to something more involved like jerking off on her while you fuck, or licking up the creampie you leave inside her, or having her suck me while you fuck her, or full participation taking turns with her.  It's up to you and I don't press your limits or hers.
I want to watch you fuck your girlfriend or wife.  I enjoy watching couple that enjoy showing off.","2014-08-31T18:45:35-0400","2014-09-17T15:41:30-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"36","4646330405","http://hudsonvalley.craigslist.org/cas/4646330405.html","4646330405","Sep 17","looking to suck you off out doors maybe even bend over","m4m","29","cas","casual encounters","vails gate new windsor","hey hows it going really nice day out looking to be outdoors some. was looking to see if any dudes would like to meet up some place and get a nice blow job. if you are into more I would go further. cam meet anyplace or might even know a spot local were we can take a walk on the trail and get down to biz. i am clean dd free and discreat (stra8 guys love to help you out also). could make this more of a reg thing if we both want it.
send me a pic and some info and lets do this I will return with my pic","2014-08-31T20:29:01-0400","2014-09-17T19:00:38-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"37","4646692241","http://hudsonvalley.craigslist.org/cas/4646692241.html","4646692241","Sep 17","eat you from behind","m4w",NA,"cas","casual encounters","Newburgh / mdtn","looking for a well kept woman who wants to be licked from the back. I take care of you, than go. this can be a regular discreet thing. be clean! pics to trade. must be clean!","2014-09-01T07:49:44-0400","2014-09-17T10:06:00-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"38","4646756764","http://hudsonvalley.craigslist.org/cas/4646756764.html","4646756764","Sep 17","Ride a Sybian","m4w","35","cas","casual encounters","Rockland","Hello, I was just wondering if U would like to Come over ( or I can come to U, whichever is best 4 U ) & experience the Ride of Ur Life on my Sybian machine.. It will make U CUM so Hard so many Times that Ur body will experience shaking, shivering & quivering Like ''Never'' B-4 : ) I've had girls literally fall off this thing & not be able to walk for like 10 - 15 mins.. lol This machine is Amazing for girls, Especially if U have ''Never'' Experienced an Orgasm ever in Ur Life, Than I can honestly Guarantee that U will have the best most intense Multiple Orgasms ''Ever'' So if this sounds like something U wanna do & experience, Than ''Plz'' don't hesitate to send me a message for the best, discrete, clean safe, Fun U can possibly have for free.. don't be bashful or shy, U owe it to Urself to Cum like never B-4 : ) PS.- Did I mention that 99% of the girls who rode this Sybian never knew they could Squirt but did multiple times & were Amazed : ) So what R U waiting for... message now to set up the Sybian Ride of Ur life.. supply photo and location","2014-09-01T09:16:45-0400","2014-09-17T10:57:47-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"39","4646884628","http://hudsonvalley.craigslist.org/cas/4646884628.html","4646884628","Sep 17","Kinky? Dark fantasy?","m4w",NA,"cas","casual encounters","Hud Val","38 year old mature suit and tie executive type with a kinky side. I live in NYC. Because I'm confident, driven, ambitious, and assertive in work I always want to be in charge in every aspect of life and even more so when it includes the touch of a woman.
I love the allure of a woman's needs and thirst for submissive acts and I am very erotic in touch and play...
I'm 5'11, in shape, brown hair and eyes, and when the suit comes off there is an insatiable kinky man. 
Would love to find a a similar personality or a complete opposite and go from there.
In your response please include a pic and more then 1-2 lines about you...I promise not to waste anyone's time and in exchange I expect the same.
Shall we begin?","2014-09-01T10:56:03-0400","2014-09-17T11:08:01-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"40","4647814834","http://hudsonvalley.craigslist.org/cas/4647814834.html","4647814834","Sep 17","Safe casual fun time.","m4w","29","cas","casual encounters","Fishkill","Please read the ad in its entirety before attempting to respond to the ad or your message may be disregarded.
I'm looking to meet a normal down to earth woman for casual conversations and hooking up. This can be ongoing or one time if you just want a fling. I'm 29, you can see my body type obviously, and have a fairly busy schedule. So any meetups would be needed to be planned somewhat in advance. I cannot do instant middle of the night requests outta nowhere. I also am looking for someone who is drug free and mature and not into drunken sex or anything of that sort. I'm not picky on body types, but I do prefer women who keep in decent shape at least. No supermodel requests here.
Other basic info below:
No working girlsNo males
Safe sex only
No pervy bullshit
I can hostClothed photo required for a reply. No nudes!No anonymous contacts
Age ranges: 20's and up(older women preferred unless you are mature enough)Do NOT try to contact me for any reason whatsoever if you are a guy. You will be wasting your time. Any attempts from males to contact me are deleted without consideration.","2014-09-01T20:09:01-0400","2014-09-17T15:02:42-0400",2,"http://hudsonvalley.craigslist.org","ppp"
"41","4648258392","http://hudsonvalley.craigslist.org/cas/4648258392.html","4648258392","Sep 17","Fun now or later.","m4m","25","cas","casual encounters","Kingston","25m here looking to suck a nice cock, or more
6'3"" 250lbs, 7"" cut, thick here
no recip necessary, nor refused.
also into kiss / rim / suck / fuck (verse)
D/D free, safe only
pics a must!","2014-09-02T07:58:47-0400","2014-09-17T13:45:24-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"42","4648725819","http://hudsonvalley.craigslist.org/m4m/4648725819.html","4648725819","Sep 17","Needing work done?",NA,"46","m4m","men seeking men","orange","White male handyman 25 years exp.  Plumbing, Electrical,
Carpentry, Painting and more By the hour or job","2014-09-02T12:58:13-0400","2014-09-17T15:17:05-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"43","4648761373","http://hudsonvalley.craigslist.org/cas/4648761373.html","4648761373","Sep 17","Looking for tonight","m4m","18","cas","casual encounters","Poughkeepsie area","Looking to have a little fun, done this a couple times and want more. Please don't be old. Send stats and pics","2014-09-02T13:15:14-0400","2014-09-17T16:26:14-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"44","4649031338","http://hudsonvalley.craigslist.org/m4m/4649031338.html","4649031338","Sep 17","Looking for a local bud",NA,"43","m4m","men seeking men","Pawling","Decent looking, thin, STD and HIV negative (I know my status), very oral vers/top guy with a 7.5 cock -- looking for a regular fuck buddy or FWB. Im genuinely easy going, friendly, uncomplicated and fetish friendly. Always down for a bud smokin' buddy to suck off :)","2014-09-02T15:27:31-0400","2014-09-17T17:15:00-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"45","4649133944","http://hudsonvalley.craigslist.org/cas/4649133944.html","4649133944","Sep 17","Let's Give It a Try","m4m",NA,"cas","casual encounters",NA,"Only if you can host - i would love to come to You and then suck You to completion. Tell me how you want to release and make me take your load- swollow, facial what ever You need- i will do that for you. Simple as that - reply with info on when you are available (weekdays are the best) and would like to be sucked.(pictures get priority) No recip needed at all  - just relax and let me do it all for you. Looking for a regular thing with one horny guy - it shouldnt be this difficult to find the right match","2014-09-02T16:20:56-0400","2014-09-17T15:37:47-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"46","4649164581","http://hudsonvalley.craigslist.org/cas/4649164581.html","4649164581","Sep 17","Now","m4m","18","cas","casual encounters","hyde park","I'm just your average teenager looking to explore anything you want with someone around my age. Send stats and pic please.","2014-09-02T16:37:49-0400","2014-09-17T15:08:31-0400",0,"http://hudsonvalley.craigslist.org","ppp"
"47","4650750875","http://hudsonvalley.craigslist.org/cas/4650750875.html","4650750875","Sep 17","Are you fun, adventurous and in good shape?","m4w",NA,"cas","casual encounters","Dutchess","Looking for a special lady that is fun, in good shape, not ghetto and is looking to fill that void.  I am open-minded and all around fun.  Please be petite, and able to hold a conversation.","2014-09-03T15:39:21-0400","2014-09-17T19:08:28-0400",2,"http://hudsonvalley.craigslist.org","ppp"
"48","4651197256","http://hudsonvalley.craigslist.org/cas/4651197256.html","4651197256","Sep 17","any str8 dudes out there who need to CUM","m4m","29","cas","casual encounters","newburgh","hey whats up its pm and im home from work looking for a chill dude to blow. im willing to do a blow n go with no chat if that is what you want. might be into more for the right guy. i am clean dd free and vary discreet. not looking for endless emails just get to the point and lets do this. Ilove to deep throat. Would love to play out doors if you are daring enought for it.
=
pic 4 pic yours with stats will get mine younger guys a + 
I need to know you are a real person put COCK in responce","2014-09-03T20:16:27-0400","2014-09-17T19:00:32-0400",0,"http://hudsonvalley.craigslist.org","ppp"
